deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
연립다세대_매매,202603,11500,화곡동,105-94,더하우스5차,38.21,2,2023,2026,3,12,36500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1045-58,화곡트윈스빌A,74.05,3,2001,2026,3,2,38200,,,,,,,,중개거래,
연립다세대_매매,202603,11500,공항동,679,호연스마트빌,29.79,6,2016,2026,3,6,14500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,340-90,가온빌,27.04,6,2014,2026,3,28,18800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,341-19,청송평화하이맨션B동,69.44,2,2001,2026,3,24,24000,,,,,,,,직거래,
연립다세대_매매,202603,11500,공항동,60-92,한스빌라트,66,1,2003,2026,3,21,22000,,,,,,,,직거래,
연립다세대_매매,202603,11500,방화동,217-160,신방화블루빌,29.64,6,2016,2026,3,2,22000,,,,,,,,직거래,
연립다세대_매매,202603,11500,공항동,657-6,희연하우스,40.83,2,2012,2026,3,24,31000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,954-14,(954-14),35.03,4,2003,2026,3,30,20700,,,,,,,,중개거래,O
연립다세대_매매,202603,11500,화곡동,788-28,(788-28),37.92,2,1986,2026,3,25,11500,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,102-330,대한맨션,59.81,3,1997,2026,3,25,18000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,962-15,청우파크빌,55.68,-1,2001,2026,3,29,16000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,367-28,남성아트빌(367-28),24.3,4,2012,2026,3,31,17700,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1045-37,상아빌라,66.66,2,2002,2026,3,31,33000,,,,,,,,직거래,O
연립다세대_매매,202603,11500,화곡동,24-78,강성빌라5차,34.83,2,1991,2026,3,24,23000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,997-15,아인스빌(997-15),37.67,6,2011,2026,3,30,24200,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,394-26,광명빌라(394-26),42.46,2,2001,2026,3,22,17000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,마곡동,6-4,청람아트빌,26.09,5,2018,2026,3,27,19000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,470-2,영동맨션,62.28,2,2002,2026,3,24,24500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,330-22,청운맨션주택1동,69,3,2001,2026,3,26,27000,,,,,,,,직거래,
연립다세대_매매,202603,11500,등촌동,643-90,등촌센트라노,29.97,4,2024,2026,3,31,49500,,,,,,,,직거래,
연립다세대_매매,202603,11500,공항동,14-216,(14-216),68.34,3,2001,2026,3,31,37000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,408-119,화성빌라(408-119),44.82,1,2000,2026,3,26,16500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1041-16,더누림,29.01,2,2018,2026,3,30,18800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,796-13,웰피아(796-13),29.88,3,2014,2026,3,25,20000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,방화동,595-5,에이블,29.4,2,2023,2026,3,17,27500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,42-54,탑빌리지,55.75,3,2001,2026,3,19,13800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,방화동,607-2,모노4차,49.31,2,2017,2026,3,18,47800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,염창동,273-25,석경트라움,41.69,4,2012,2026,3,17,22800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,392-5,신라하이츠빌라3차,48.66,3,1994,2026,3,26,15700,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,56-134,삼성빌리지(56-134),71.08,-1,1994,2026,3,19,15000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,1020-4,동명주택다동,64.21,2,2001,2026,3,16,32500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,350-30,삼보훼미리빌,69.72,3,2003,2026,3,24,31000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,392-10,인터시티빌라(392-10),60.9,3,2002,2026,3,18,27200,,,,,,,,중개거래,
연립다세대_매매,202603,11500,등촌동,642-9,디아인스(642-9),36.91,3,2014,2026,3,28,36000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,공항동,657-6,희연하우스,36.49,2,2012,2026,3,24,27500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,466-11,우진베스트,43.37,3,2012,2026,3,17,22800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1081-25,신세기그린빌(1081-25),66.48,1,2002,2026,3,16,26800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,807-6,MVILEE12,49.69,2,2025,2026,3,13,36500,,,,,,,,직거래,O
연립다세대_매매,202603,11500,화곡동,1128-8,동남빌라,65.76,4,1997,2026,3,28,22000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,46-199,순환빌라B동(46-199),42.12,3,2001,2026,3,28,13700,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,342-83,성재세인트(342-84),30,8,2012,2026,3,31,21800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,방화동,607-2,모노4차,29.76,3,2017,2026,3,19,35500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,102-221,아인빌,43.28,6,2016,2026,3,30,28800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,379-67,우성테마빌B동(379-67),64.07,2,2002,2026,3,20,30500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,등촌동,636-4,충경하이츠,42.57,-1,1991,2026,3,19,20000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,337-15,서현빌라(337-15),58.51,3,2008,2026,3,20,27200,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,56-555,화성홈타운104동,42.69,3,2002,2026,3,18,14500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,102-70,살렘하우스(102-70),53.23,4,2002,2026,3,23,15100,,,,,,,,직거래,
연립다세대_매매,202603,11500,내발산동,721,한전주택,80.53,3,1995,2026,3,20,33000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,979-14,만선빌딩,82.35,2,2009,2026,3,25,37300,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,105-241,청림아트빌A동,44.68,2,2001,2026,3,30,18000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,860-20,블루스카이빌(860-20),28.63,2,2014,2026,3,20,19700,,,,,,,,중개거래,
연립다세대_매매,202603,11500,등촌동,643-51,우진맨션,76.83,5,2003,2026,3,27,42000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,등촌동,365-7,예지움,38.73,3,2015,2026,3,27,29800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,등촌동,511-3,등촌역아트포레,26.03,10,2024,2026,3,12,43000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,341-25,대은비전빌,63.92,3,2007,2026,3,16,36600,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,98-146,국도드림빌,28.02,2,2018,2026,3,19,23500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,381-6,우진홈타운가동(381-6),62.1,3,2009,2026,3,30,29500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,430-10,까치산팔라이스,29.28,3,2015,2026,3,23,20000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,400-80,성진빌라(400-80),58.45,3,2001,2026,3,9,26000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,352-36,승현베스트빌,55.2,5,2002,2026,3,30,22250,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1071-7,와이앤비,27.9,2,2017,2026,3,9,20800,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,100-16,대영빌라트,78.97,4,2000,2026,3,31,20000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,353-48,천우빌라(353-48),84.34,-1,2000,2026,3,26,15000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,1042-2,폴라비엘,26.88,5,2017,2026,3,15,20300,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,842-22,경동팰리스(842-22),73.29,4,2008,2026,3,31,51000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,355-18,우당빌라(355-18),56.22,1,1994,2026,3,20,17500,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,504-186,나래화이트빌,62.34,3,2004,2026,3,14,22000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,452-10,제이팰리스,29.88,6,2020,2026,3,15,21000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,105-94,더하우스5차,38.21,2,2023,2026,3,12,36500,,,,,,,,중개거래,O
연립다세대_매매,202603,11500,화곡동,102-296,주선맨션,70.32,3,2002,2026,3,25,20000,,,,,,,,직거래,
연립다세대_매매,202603,11500,화곡동,341-25,대은비전빌,65.08,5,2007,2026,3,20,28000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,399-7,호성탑스빌(399-7),63.64,4,2002,2026,3,9,24900,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,956-2,디아인스(956-2),38.74,4,2014,2026,3,25,33000,,,,,,,,중개거래,
연립다세대_매매,202603,11500,화곡동,370-107,태영아트빌(370-107),51.83,5,2011,2026,3,27,21800,,,,,,,,중개거래,
