deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
아파트_전월세,202604,11500,등촌동,691-1,동성,101.88,8,1995,2026,4,26,,60000,0,,,,,,,
아파트_전월세,202604,11500,마곡동,743,마곡엠밸리6단지,84.74,3,2014,2026,4,23,,40000,160,,,,,,,
아파트_전월세,202604,11500,등촌동,688,주공3,58.14,1,1995,2026,4,27,,41000,0,,,,,,,
아파트_전월세,202604,11500,가양동,448-1,가양강나루현대,59.76,15,1999,2026,4,11,,50400,0,,,,,,,
아파트_전월세,202604,11500,가양동,1490,가양도시개발9-2단지,39.6,12,1993,2026,4,24,,29000,0,,,,,,,
아파트_전월세,202604,11500,화곡동,924-1,리치아파트,20.61,12,2018,2026,4,27,,16700,0,,,,,,,
아파트_전월세,202604,11500,내발산동,657,우장산힐스테이트,84.98,8,2005,2026,4,25,,73000,0,,,,,,,
아파트_전월세,202604,11500,내발산동,763,우장산신일해피트리,29.93,5,2023,2026,4,28,,25000,0,,,,,,,
아파트_전월세,202604,11500,방화동,615-103,형제,76.83,2,1982,2026,4,23,,15700,0,,,,,,,
아파트_전월세,202604,11500,등촌동,694,대림,89.975,8,1995,2026,4,25,,59000,0,,,,,,,
아파트_전월세,202604,11500,가양동,1490,가양도시개발9-2단지,34.44,1,1993,2026,4,20,,2000,80,,,,,,,
아파트_전월세,202604,11500,가양동,448-1,가양강나루현대,84.98,3,1999,2026,4,17,,5000,180,,,,,,,
아파트_전월세,202604,11500,가양동,1474,대림경동아파트,131.4,12,1993,2026,4,13,,63000,0,,,,,,,
아파트_전월세,202604,11500,가양동,1459,동신대아,164.25,5,1993,2026,4,15,,40000,0,,,,,,,
아파트_전월세,202604,11500,마곡동,744,마곡엠밸리9단지,84.65,9,2021,2026,4,16,,85000,0,,,,,,,
아파트_전월세,202604,11500,방화동,887,개화산경남아너스빌,82.53,7,2007,2026,4,11,,6000,185,,,,,,,
아파트_전월세,202604,11500,염창동,289,신동아,59.82,12,1995,2026,4,11,,45000,0,,,,,,,
아파트_전월세,202604,11500,등촌동,687,"등촌1,2단지주공아파트",41.85,15,1994,2026,4,8,,35000,0,,,,,,,
아파트_전월세,202604,11500,가양동,1461,가양2단지(성지),34.44,1,1992,2026,4,11,,3000,70,,,,,,,
아파트_전월세,202604,11500,내발산동,730,길성그랑프리텔,75.497,7,2003,2026,4,7,,41700,0,,,,,,,
아파트_전월세,202604,11500,화곡동,1139,초록,59.34,10,1998,2026,4,7,,50000,0,,,,,,,
아파트_전월세,202604,11500,내발산동,756,마곡수명산파크7단지,84.53,8,2008,2026,4,6,,20000,150,,,,,,,
아파트_전월세,202604,11500,마곡동,751,마곡엠벨리(15단지),59.79,9,2014,2026,4,4,,63110,0,,,,,,,
아파트_전월세,202604,11500,화곡동,1145,우장산롯데캐슬,85,8,2003,2026,4,2,,65000,0,,,,,,,
아파트_전월세,202604,11500,가양동,1475,강변,34.44,2,1992,2026,4,3,,23000,0,,,,,,,
