deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
아파트_매매,202608,11500,마곡동,1589,마곡힐스테이트,84.98,1,2017,2026,8,3,109500,,,,,,,,직거래,
아파트_매매,202608,11500,공항동,1398,더트루엘마곡HQ,48.3293,4,2024,2026,8,9,59800,,,,,,,,직거래,
아파트_매매,202608,11500,공항동,1398,더트루엘마곡HQ,48.3293,4,2024,2026,8,9,59800,,,,,,,,직거래,
아파트_매매,202608,11500,염창동,245-1,이너스내안에201동,84.74,3,2006,2026,8,3,90500,,,,,,,,중개거래,
아파트_매매,202608,11500,염창동,288,현대1,84.34,2,1994,2026,8,9,124000,,,,,,,,중개거래,
아파트_매매,202608,11500,방화동,831,방화4단지,134.61,15,1994,2026,8,8,116000,,,,,,,,중개거래,
아파트_매매,202608,11500,염창동,282-19,현대아이파크,84.84,2,2005,2026,8,8,129000,,,,,,,,중개거래,
아파트_매매,202608,11500,화곡동,926-3,메종드로제,57.3,5,2019,2026,8,7,42000,,,,,,,,중개거래,
아파트_매매,202608,11500,등촌동,628-15,등촌라인(조합),59.91,15,1997,2026,8,1,100000,,,,,,,,중개거래,
아파트_매매,202608,11500,공항동,1398,더트루엘마곡HQ,48.3293,7,2024,2026,8,5,64200,,,,,,,,직거래,
아파트_매매,202608,11500,방화동,831,방화4단지,134.65,11,1994,2026,8,6,109800,,,,,,,,중개거래,
아파트_매매,202608,11500,등촌동,695,주공5,58.14,1,1995,2026,8,6,103000,,,,,,,,중개거래,
아파트_매매,202608,11500,가양동,1475,강변,34.44,11,1992,2026,8,6,80300,,,,,,,,중개거래,
아파트_매매,202608,11500,방화동,546-1,방화3차우림필유,59.89,2,2005,2026,8,6,62500,,,,,,,,중개거래,
아파트_매매,202608,11500,방화동,867,길성그랑프리텔,62.65,11,2002,2026,8,5,74500,,,,,,,,중개거래,
아파트_매매,202608,11500,방화동,870,동부센트레빌,84.96,11,2003,2026,8,4,84000,,,,,,,,중개거래,
아파트_매매,202608,11500,염창동,272-28,염창3우성,84.93,4,1993,2026,8,3,108000,,,,,,,,중개거래,
아파트_매매,202608,11500,화곡동,919-1,유림노르웨이숲(919-1),76.23,4,2004,2026,8,1,61500,,,,,,,,중개거래,
아파트_매매,202608,11500,가양동,1475,강변,49.5,13,1992,2026,8,1,110000,,,,,,,,중개거래,
