deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
연립다세대_전월세,202606,11500,내발산동,671-22,제이에스해슬리,26.46,2,2024,2026,6,29,,24820,10,,,,,,,
연립다세대_전월세,202606,11500,등촌동,647-4,다온하우스,44.38,3,2017,2026,6,18,,20000,50,,,,,,,
연립다세대_전월세,202606,11500,화곡동,1132-11,수정빌라나동,36.93,1,1992,2026,6,15,,6000,0,신규,26.08~28.08,,,,,
연립다세대_전월세,202606,11500,화곡동,379-50,근상프리즘아트빌,55.3,2,2010,2026,6,23,,7000,80,신규,26.09~28.09,,,,,
연립다세대_전월세,202606,11500,공항동,679-4,드리미타운(679-4),41.46,5,2018,2026,6,24,,18270,0,신규,26.09~28.09,,,,,
연립다세대_전월세,202606,11500,화곡동,29-43,LUCEⅡ(루체by예우),15.62,8,2012,2026,6,23,,1500,31,갱신,26.07~28.07,1500.0,30.0,,,
연립다세대_전월세,202606,11500,화곡동,860-20,블루스카이빌(860-20),29.27,4,2014,2026,6,13,,3000,85,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,외발산동,217-5,수명산파크빌,36.94,3,2012,2026,6,9,,2000,65,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,공항동,19-26,마곡그랜드빌,28.61,3,2021,2026,6,20,,20000,0,신규,26.08~28.08,,,,,
연립다세대_전월세,202606,11500,화곡동,105-28,삼진빌라(105-28),54.76,2,1992,2026,6,23,,3000,85,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,820-7,THEONE(820-7),28.86,3,2020,2026,6,24,,1500,88,신규,26.07~28.06,,,,,
연립다세대_전월세,202606,11500,화곡동,1083-14,StepOn화곡,29.94,5,2025,2026,6,10,,10661,9,신규,26.06~28.08,,,,,
연립다세대_전월세,202606,11500,화곡동,29-171,(29-171),29.55,2,2020,2026,6,27,,2000,75,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,409-67,대명시티빌,31.35,4,2007,2026,6,29,,2000,65,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,내발산동,704-18,아이디움103동,36.2,6,2014,2026,6,11,,5000,100,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,394-51,우성테마빌B동,65.44,3,2004,2026,6,24,,5000,90,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,1101-7,까사지오,28.88,2,2021,2026,6,23,,18720,0,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,111-37,프리메라,29.76,2,2018,2026,6,27,,2000,79,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,등촌동,647-4,다온하우스,44.38,3,2017,2026,6,18,,20000,50,신규,26.08~28.08,,,,,
연립다세대_전월세,202606,11500,화곡동,379-82,프리메라(379-82),29.91,6,2015,2026,6,30,,2000,95,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,방화동,592-103,제이스빌,24.24,2,2022,2026,6,20,,25200,0,갱신,26.06~28.06,24000.0,,사용,,
연립다세대_전월세,202606,11500,화곡동,367-95,우성빌라12차,39.36,1,1991,2026,6,22,,1000,75,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,1046,화곡하이츠빌라,40.8,3,1991,2026,6,17,,950,21,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,화곡동,976-11,행복드림,15.26,3,2012,2026,6,2,,1000,49,신규,26.07~28.07,,,,,
연립다세대_전월세,202606,11500,공항동,53-108,아이디주택,47.74,7,2023,2026,6,21,,2000,155,신규,26.07~27.07,,,,,
연립다세대_전월세,202606,11500,화곡동,159-2,후암아트빌,73.48,3,2004,2026,6,29,,20000,0,갱신,26.06~26.09,20000.0,,,,
