deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
아파트_전월세,202603,11500,등촌동,687,"등촌1,2단지주공아파트",41.85,5,1994,2026,3,21,,23600,0,,,,,,,
아파트_전월세,202603,11500,가양동,1490,가양도시개발9-2단지,34.44,5,1993,2026,3,26,,2950,55,,,,,,,
아파트_전월세,202603,11500,마곡동,748,마곡13단지힐스테이트마스터,84.9805,11,2017,2026,3,14,,15000,280,,,,,,,
아파트_전월세,202603,11500,염창동,312,센터스퀘어등촌,18.24,11,2020,2026,3,31,,1248,42,,,,,,,
아파트_전월세,202603,11500,염창동,312,센터스퀘어등촌,18.24,4,2020,2026,3,24,,1248,44,,,,,,,
아파트_전월세,202603,11500,방화동,841,장미,49.2,13,1994,2026,3,14,,29760,0,,,,,,,
아파트_전월세,202603,11500,화곡동,29-57,M노블레스,29.88,3,2021,2026,3,31,,20664,0,,,,,,,
아파트_전월세,202603,11500,등촌동,702,주공10,58.14,14,1995,2026,3,28,,42000,0,,,,,,,
아파트_전월세,202603,11500,내발산동,657,우장산힐스테이트,84.98,14,2005,2026,3,27,,81000,0,,,,,,,
아파트_전월세,202603,11500,마곡동,744,마곡엠밸리9단지,59.82,8,2021,2026,3,26,,60900,0,,,,,,,
아파트_전월세,202603,11500,가양동,1490,가양도시개발9-2단지,49.5,5,1993,2026,3,26,,38000,0,,,,,,,
아파트_전월세,202603,11500,가양동,1475,강변,49.5,4,1992,2026,3,18,,31250,0,,,,,,,
아파트_전월세,202603,11500,내발산동,698-16,신세계,81.79,2,2003,2026,3,13,,19000,0,,,,,,,
아파트_전월세,202603,11500,가양동,1485,가양6단지,39.6,12,1992,2026,3,13,,28000,0,,,,,,,
아파트_전월세,202603,11500,내발산동,753,마곡수명산파크4단지,59.84,8,2008,2026,3,31,,54000,0,,,,,,,
아파트_전월세,202603,11500,가양동,1467,중앙하이츠,119.85,11,1999,2026,3,25,,69000,0,,,,,,,
아파트_전월세,202603,11500,화곡동,1159,"우장산아이파크,이편한세상",114.98,13,2008,2026,3,28,,89000,0,,,,,,,
아파트_전월세,202603,11500,내발산동,767,센터스퀘어발산,41.02,10,2025,2026,3,7,,3000,108,,,,,,,
아파트_전월세,202603,11500,방화동,852,마곡중앙하이츠아파트,51.03,15,1994,2026,3,28,,35000,0,,,,,,,
아파트_전월세,202603,11500,마곡동,744,마곡엠밸리9단지,59.86,10,2021,2026,3,14,,60000,0,,,,,,,
아파트_전월세,202603,11500,방화동,814,방화5,39.6,11,1994,2026,3,25,,17500,45,,,,,,,
아파트_전월세,202603,11500,화곡동,926-10,행복타운(926-10),12.24,5,2012,2026,3,10,,6500,0,,,,,,,
아파트_전월세,202603,11500,가양동,448-1,가양강나루현대,59.76,15,1999,2026,3,21,,48825,0,,,,,,,
아파트_전월세,202603,11500,염창동,258-1,동아3,84.87,9,1999,2026,3,20,,53000,0,,,,,,,
아파트_전월세,202603,11500,등촌동,701,"진로,미주아파트",84.96,3,1994,2026,3,23,,53000,0,,,,,,,
아파트_전월세,202603,11500,등촌동,688,주공3,58.14,7,1995,2026,3,7,,50000,0,,,,,,,
아파트_전월세,202603,11500,방화동,852,마곡중앙하이츠아파트,51.03,15,1994,2026,3,21,,29400,0,,,,,,,
아파트_전월세,202603,11500,내발산동,657,우장산힐스테이트,84.98,16,2005,2026,3,7,,76500,0,,,,,,,
아파트_전월세,202603,11500,내발산동,657,우장산힐스테이트,84.98,16,2005,2026,3,12,,74000,0,,,,,,,
아파트_전월세,202603,11500,내발산동,767,센터스퀘어발산,41.02,6,2025,2026,3,7,,3000,130,,,,,,,
아파트_전월세,202603,11500,방화동,839,방화그린,39.76,6,1993,2026,3,18,,28350,0,,,,,,,
아파트_전월세,202603,11500,방화동,814,방화5,49.77,9,1994,2026,3,14,,30000,0,,,,,,,
아파트_전월세,202603,11500,가양동,1485,가양6단지,49.5,13,1992,2026,3,17,,30000,40,,,,,,,
아파트_전월세,202603,11500,가양동,1475,강변,39.6,1,1992,2026,3,6,,24000,0,,,,,,,
아파트_전월세,202603,11500,마곡동,1478,마곡삼성아파트,84.92,1,1998,2026,3,16,,41000,0,,,,,,,
아파트_전월세,202603,11500,화곡동,1159,"우장산아이파크,이편한세상",59.98,6,2008,2026,3,15,,72000,0,,,,,,,
아파트_전월세,202603,11500,방화동,839,방화그린,49.77,9,1993,2026,3,14,,29000,0,,,,,,,
아파트_전월세,202603,11500,화곡동,361-1,대림e편한세상,84.84,4,1992,2026,3,14,,40500,0,,,,,,,
아파트_전월세,202603,11500,마곡동,748,마곡13단지힐스테이트마스터,59.9825,9,2017,2026,3,14,,52000,90,,,,,,,
아파트_전월세,202603,11500,등촌동,695,주공5,58.14,3,1995,2026,3,12,,43000,0,,,,,,,
아파트_전월세,202603,11500,등촌동,628-15,등촌라인(조합),59.91,7,1997,2026,3,9,,43000,20,,,,,,,
아파트_전월세,202603,11500,등촌동,638,서광등촌마을아파트,59.67,8,1999,2026,3,10,,5000,145,,,,,,,
아파트_전월세,202603,11500,마곡동,751,마곡엠벨리(15단지),84.88,11,2014,2026,3,8,,50000,120,,,,,,,
아파트_전월세,202603,11500,염창동,240-1,강변월드메르디앙,122.1243,6,2010,2026,3,4,,74000,0,,,,,,,
아파트_전월세,202603,11500,가양동,1467,중앙하이츠,119.85,8,1999,2026,3,2,,73000,0,,,,,,,
아파트_전월세,202603,11500,내발산동,753,마곡수명산파크4단지,59.76,6,2008,2026,3,24,,13396,0,,,,,,,
아파트_전월세,202603,11500,내발산동,767,센터스퀘어발산,41.02,6,2025,2026,3,7,,3000,130,신규,26.04~28.04,,,,,
아파트_전월세,202603,11500,방화동,832,청솔,39.36,10,1994,2026,3,7,,25000,5,갱신,26.05~28.05,25000.0,,사용,,
아파트_전월세,202603,11500,가양동,1474,대림경동아파트,131.4,10,1993,2026,3,27,,10000,270,신규,26.07~28.07,,,,,
아파트_전월세,202603,11500,염창동,244-2,삼성한마음,84.87,3,1995,2026,3,29,,45000,0,신규,26.07~28.07,,,,,
아파트_전월세,202603,11500,마곡동,744,마곡엠밸리9단지,84.65,12,2021,2026,3,23,,75500,0,갱신,26.07~28.07,72000.0,,사용,,
아파트_전월세,202603,11500,내발산동,742,마곡수명산파크1단지,39.73,5,2007,2026,3,13,,4831,9,갱신,26.04~28.03,3302.0,30.0,,,
아파트_전월세,202603,11500,염창동,292,동아,59.97,15,1998,2026,3,5,,52000,0,신규,26.04~28.04,,,,,
아파트_전월세,202603,11500,화곡동,1073-11,포르투나블루,39.65,13,2022,2026,3,18,,25700,5,갱신,26.04~28.04,25700.0,,,,
아파트_전월세,202603,11500,염창동,258-1,동아3,59.83,3,1999,2026,3,14,,52500,0,갱신,26.08~28.06,50000.0,,,,
아파트_전월세,202603,11500,방화동,614-11,원미,54.75,2,1988,2026,3,25,,500,50,신규,26.04~27.04,,,,,
아파트_전월세,202603,11500,가양동,1485,가양6단지,58.65,6,1992,2026,3,11,,45000,0,신규,26.06~28.08,,,,,
아파트_전월세,202603,11500,방화동,816,방화6단지,39.6,3,1994,2026,3,18,,2308,5,신규,26.03~28.06,,,,,
