deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
아파트_전월세,202608,11500,마곡동,1478,마곡삼성아파트,59.97,9,1998,2026,8,1,,37800,0,,,,,,,
아파트_전월세,202608,11500,마곡동,735,마곡엠밸리2단지,59.79,7,2014,2026,8,10,,17189,17,갱신,26.09~28.08,8090.0,52.0,,,
아파트_전월세,202608,11500,마곡동,743,마곡엠밸리6단지,49.77,1,2014,2026,8,10,,11662,2,갱신,26.09~28.08,5381.0,37.0,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,84.86,15,2014,2026,8,10,,27101,0,갱신,26.09~28.08,25811.0,,,,
아파트_전월세,202608,11500,마곡동,735,마곡엠밸리2단지,59.79,9,2014,2026,8,10,,10363,23,갱신,26.09~28.08,6742.0,43.0,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,59.79,12,2014,2026,8,10,,22636,0,갱신,26.09~28.08,21559.0,,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,59.79,10,2014,2026,8,10,,13071,4,갱신,26.09~28.08,5553.0,39.0,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,59.79,8,2014,2026,8,10,,22636,0,갱신,26.09~28.08,21559.0,,,,
아파트_전월세,202608,11500,마곡동,743,마곡엠밸리6단지,59.79,8,2014,2026,8,10,,22636,0,갱신,26.09~28.08,21559.0,,,,
아파트_전월세,202608,11500,마곡동,743,마곡엠밸리6단지,59.95,2,2014,2026,8,10,,22636,0,갱신,26.09~28.08,21559.0,,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,84.86,6,2014,2026,8,10,,27101,0,갱신,26.09~28.08,25811.0,,,,
아파트_전월세,202608,11500,마곡동,735,마곡엠밸리2단지,59.95,2,2014,2026,8,10,,21574,0,갱신,26.09~28.08,20547.0,,,,
아파트_전월세,202608,11500,마곡동,743-4,마곡엠밸리7단지,59.79,7,2014,2026,8,10,,22636,0,갱신,26.09~28.08,23714.0,,,,
아파트_전월세,202608,11500,방화동,839,방화그린,24.05,11,1993,2026,8,10,,167,4,신규,26.08~28.10,,,,,
아파트_전월세,202608,11500,공항동,1374,공항동부센트레빌,84.99,4,2009,2026,8,10,,40000,60,신규,26.09~28.09,,,,,
아파트_전월세,202608,11500,마곡동,743,마곡엠밸리6단지,84.74,10,2014,2026,8,10,,27101,0,갱신,26.09~28.08,25811.0,,,,
아파트_전월세,202608,11500,마곡동,734,마곡엠밸리1단지,59.95,2,2014,2026,8,10,,11807,19,갱신,26.09~28.08,7230.0,45.0,,,
아파트_전월세,202608,11500,마곡동,735,마곡엠밸리2단지,59.79,4,2014,2026,8,10,,8090,52,갱신,26.09~28.08,8090.0,52.0,,,
