deal_type,deal_ym,lawd_cd,umd_name,jibun,building_name,area_m2,floor,build_year,deal_year,deal_month,deal_day,deal_amount,deposit,monthly_rent,contract_type,contract_term,pre_deposit,pre_monthly_rent,use_rr_right,dealing_gbn,cdeal_type
오피스텔_매매,202604,11500,마곡동,760-2,마곡나루역캐슬파크,23.39,12,2016,2026,4,25,18900,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,681-3,효성인텔리안,75.77,5,2005,2026,4,23,42500,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,78-7,길훈엔트런스빌,27.29,4,2004,2026,4,27,16000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,방화동,849,벽산에어트리움,28.03,4,2003,2026,4,28,10000,,,,,,,,직거래,O
오피스텔_매매,202604,11500,등촌동,63-12,어위쉬 예다인,86.86,4,2008,2026,4,29,47000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,773-3,힐스테이트에코동익,24.57,9,2017,2026,4,30,17000,,,,,,,,직거래,
오피스텔_매매,202604,11500,마곡동,758-1,마곡럭스나인오피스텔 엘동,21.87,6,2017,2026,4,24,15000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,방화동,830-3,방화샤르망1오피스텔,16.286,8,2003,2026,4,27,5500,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,63-12,어위쉬 예다인,78.78,13,2008,2026,4,25,49000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,760-2,마곡나루역캐슬파크,23.39,9,2016,2026,4,28,18500,,,,,,,,중개거래,O
오피스텔_매매,202604,11500,마곡동,758-2,마곡일성트루엘플래닛,21.27,9,2016,2026,4,28,13750,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,760,마곡나루역보타닉푸르지오시티,22.2,11,2017,2026,4,25,16900,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,773,힐스테이트 에코 마곡역,19.8681,10,2017,2026,4,13,16000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,639-8,ACE A-ZONE,65.8,6,2005,2026,4,23,37900,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,739-2,우성르보아투,20.24,5,2015,2026,4,15,11700,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,628,등촌동노블리움오피스텔,40.34,4,2005,2026,4,30,21000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,78-7,길훈엔트런스빌,27.29,12,2004,2026,4,9,14900,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,776-4,엠코지니어스타,23.84,13,2015,2026,4,28,16000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,63-12,어위쉬 예다인,78.78,12,2008,2026,4,20,48000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,24-539,갤러리빌,15.84,2,2011,2026,4,17,7000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,24-539,갤러리빌,17.28,2,2011,2026,4,17,7000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,24-539,갤러리빌,13.44,2,2011,2026,4,17,7000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,24-539,갤러리빌,17.28,2,2011,2026,4,17,7000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,897-2,루체비스타,31.21,2,2017,2026,4,30,17300,,,,,,,,중개거래,O
오피스텔_매매,202604,11500,마곡동,795-2,마곡아이파크,25.547,7,2016,2026,4,29,17200,,,,,,,,중개거래,
오피스텔_매매,202604,11500,화곡동,1063-8,서안EZtel,32.805,11,2001,2026,4,29,12300,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,628-17,강변샤르망3단지,63.16,9,2005,2026,4,29,43000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,760-2,마곡나루역캐슬파크,23.39,9,2016,2026,4,23,19500,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,24.0212,3,2017,2026,4,14,16300,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,30.8365,13,2017,2026,4,7,22000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,30.8365,11,2017,2026,4,7,20000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,628-16,강변샤르망1단지,63.16,12,2005,2026,4,13,44200,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,795-5,마곡사이언스파크뷰,25.16,9,2016,2026,4,24,15600,,,,,,,,중개거래,
오피스텔_매매,202604,11500,방화동,829,오피앙2,28.5,10,2002,2026,4,28,9900,,,,,,,,직거래,
오피스텔_매매,202604,11500,등촌동,631,등촌동두산위브센티움,43.11,5,2004,2026,4,27,20000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,739-2,우성르보아투,20.24,10,2015,2026,4,27,12150,,,,,,,,중개거래,
오피스텔_매매,202604,11500,방화동,829,오피앙2,37.48,6,2002,2026,4,10,12000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,등촌동,648-6,비원오피스텔,70.18,9,2004,2026,4,27,22315,,,,,,,,직거래,
오피스텔_매매,202604,11500,방화동,904,신마곡벽산블루밍,46.5021,5,2020,2026,4,20,35000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,793-2,갤럭시인텔리젼스,19.48,5,2015,2026,4,25,11000,,,,,,,,중개거래,
오피스텔_매매,202604,11500,마곡동,758-2,마곡일성트루엘플래닛,21.27,12,2016,2026,4,16,13800,,,,,,,,중개거래,
